history_id,create_time,tool_id,job_memory_gb,cpu_count,system_runtime_sec,real_runtime_sec
33,2021-08-12 23:47:51.38772,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,31581,3509
32,2021-08-12 23:47:50.301116,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,28.0,9,351,39
32,2021-08-12 23:47:50.251368,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,28.0,9,990,110
32,2021-08-12 23:47:50.199597,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,28.0,9,15606,1734
32,2021-08-12 23:47:50.150713,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,28.0,9,4356,484
32,2021-08-12 23:47:50.102189,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,4374,486
31,2021-08-12 23:47:50.026089,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,28.0,9,180,20
31,2021-08-12 23:47:49.977354,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,28.0,9,531,59
31,2021-08-12 23:47:49.922187,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,28.0,9,3240,360
31,2021-08-12 23:47:49.868636,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,28.0,9,846,94
31,2021-08-12 23:47:49.819971,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,756,84
30,2021-08-12 23:47:49.741226,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,28.0,9,198,22
30,2021-08-12 23:47:49.693261,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,28.0,9,225,25
30,2021-08-12 23:47:49.642529,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,28.0,9,2727,303
30,2021-08-12 23:47:49.589506,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,28.0,9,1089,121
30,2021-08-12 23:47:49.535813,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,1008,112
29,2021-08-12 23:47:48.452496,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,28.0,9,639,71
29,2021-08-12 23:47:48.404636,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,28.0,9,2637,293
29,2021-08-12 23:47:48.351201,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,28.0,9,25326,2814
29,2021-08-12 23:47:48.300543,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,28.0,9,10485,1165
29,2021-08-12 23:47:48.252433,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,7200,800
28,2021-08-12 23:47:48.167817,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,28.0,9,630,70
28,2021-08-12 23:47:48.117686,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,28.0,9,1548,172
28,2021-08-12 23:47:48.062938,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,28.0,9,13599,1511
28,2021-08-12 23:47:48.010644,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,28.0,9,4788,532
28,2021-08-12 23:47:47.935393,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,28.0,9,5418,602
5,2021-08-12 18:05:50.33697,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,2.0,1,2802,2802
6,2021-08-12 17:50:46.462042,__DATA_FETCH__,2.0,1,96,96
6,2021-08-12 17:28:59.269246,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,2.0,1,234,234
6,2021-08-12 17:28:29.658853,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,2.0,1,169,169
6,2021-08-12 17:27:47.859688,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,2.0,1,196,196
6,2021-08-12 17:27:27.123024,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,2.0,1,417,417
5,2021-08-12 17:16:55.312981,__DATA_FETCH__,2.0,1,155,155
5,2021-08-12 17:15:46.319777,__DATA_FETCH__,2.0,1,376,376
